firstName,lastName,linkedinUrl,company
"Rahul","Gudise","https://www.linkedin.com/in/rahulgudise?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACfHf-wBGQ4Gyr0_2Z7r7ozMKV5H9VEp89o","gale (YC W25)"
"Sukhjit","Singh","https://www.linkedin.com/in/sukhjit-singh-ut?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAC0Z5GgBK1UTUYQM5c3CdZQjUiKtILFuM8w","ex-brex"
"Yash","Dulla","https://www.linkedin.com/in/yash-dulla?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAADbSlCkBi8bbdB9ssARj6XM6iHGYIrvd_gE","Ergo (YC W25)"
"Adam","Cohen","https://www.linkedin.com/in/adam-b-cohen?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAkKQmABty0uq6DK5inKsO8fiGIabSYm8_k","Weave (YC W25)"
"Alex","Pedersen","https://www.linkedin.com/in/alex-pedersen-30340915a?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACYlznMBixTWDQRwbp5gFxJMFD4Bk9IDtwA",""
"Jonathan","Jenkins","https://www.linkedin.com/in/jtjenkins18?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAD0akDUB3Q73uRZD68kODFfqaa6wXhcvtV4","Misprint (YC W25)"
"Alan","Wells","https://www.linkedin.com/in/awells?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAACSEusBuMiQxXcwm12NEthPX7FFphoA9bg","Rocketable (YC W25)"
"Marcell","V.","https://www.linkedin.com/in/veszpremimarcell?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACFzT_0BFuPOUHPBSoUdoSvhn6GjaWTuaLQ","Splash Inc."
"Haokun","Qin","https://www.linkedin.com/in/haokun-qin?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAADWvggsBd5BdYDm2WQKes3d2obMBMfh6ha0",""
"Maddy","Yip","https://www.linkedin.com/in/mjyip?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAB2JRfsBVFHJmLeFIBHC_Y6RLKSM_IxGEfs","YouTube"
"Qiaochu","Li","https://www.linkedin.com/in/qiaochu-li1999?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACMbSJEBfvTrq_uttsPbcOfDAhQUUg-OFUE","Demeter (YC W25)"
"Patrick","F.","https://www.linkedin.com/in/patrickrfoster?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACTxDHoBszfMhNhNLWyiArhvwZQPPasC5SA","Invo (YC W25)"
"Hlumelo","Notshe","https://www.linkedin.com/in/hlumelo-notshe?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAADD1ayEBJHZPXq-cSwXMvyjikWAVF0KYPl4","Stanford"
"Sejoon","Chang","https://www.linkedin.com/in/sejoonchang?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAADd54iABCjokF6syJD4rD2GT7Pd0p4QIUJU","Nitrode"
"Josh","Sabol","https://www.linkedin.com/in/joshsabol?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAz_aoYB7sihh31T-DqIQho_H7uh4Zzu06s","HealthKey (YC W25)"
"Arya","Marwaha","https://www.linkedin.com/in/arya-marwaha?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACfKtEEBJdvpmFqiuujWJGLnvjIgS-YASpY","Stanford"
"Amer","Eid","https://www.linkedin.com/in/amer-eid92?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABfoXg4Bgr2o0ziE-lcH9hzMcowak5nEI3A","Ovlo (YC W25)"
"Kofi","Ansong","https://www.linkedin.com/in/kofi-ansong-89294016a?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAChclO4BpcAvWW1NljKqihpszrNhB-TyFZw","Cenote (YC W25)"
"Alexander","Chen","https://www.linkedin.com/in/alexanderqchen?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACCOKBQBqSNMvk4LM4j7Zeqz-e8O8X2ZMdQ","Trata (YC W25)"
"Aman","Garg","https://www.linkedin.com/in/amanmadhavgarg?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACvOuoABYnHTgzEJ-ZbMHXYjyiYjVDkjgcw","Cornell '26"
"Eric","Cho","https://www.linkedin.com/in/emc329?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACVgpysBlkbmXHF3JjbCGIysb9IfwbMSzE0","Trata (YC W25)"
"Matthew","Kerrigan","https://www.linkedin.com/in/mkerrig?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABTHEigBFx7X06vprolRjBPMeezuCiTPB9k","Toothy"
