firstName,lastName,linkedinUrl,company
"Debasmita","Das","https://www.linkedin.com/in/debasmita-das-pm?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACqrlOYB9mCvXEFY8NzGXVpnKGzfSFLDuKQ","1x Exit"
"Sagar","Sharma","https://www.linkedin.com/in/sagar12sharma?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACTpIvwBMczIj3e3AFjbQ9M-AoIacLW5moY","Founder’s Office"
"Abhinav","Soni","https://www.linkedin.com/in/soni-abhinav?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAC8qRGEBF1ObCkObo7vwmFmMBGsteRpkLDI","Emergent Labs(YC S24)"
"Dev","Khant","https://www.linkedin.com/in/devkhant?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAADGpaMcBzlxNDcZAs6IX-X-4h_MZZjErFZE","Crolit"
"Michael","Nguyen","https://www.linkedin.com/in/michaelpnguyen?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABS8jMoB2DdOVvxZ7ZOJcjxptsYoZs_KbIU",""
"Taranjeet","Singh","https://www.linkedin.com/in/taranjeet7114?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAw4hdMBi95QLeBHFLqIK80UVh1OC5LCDIU",""
"Vardhan","Kapoor","https://www.linkedin.com/in/vardhan-kapoor?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA6DMyQBuTG9MO4bWXuX2XEetx54265DFG0","Firstwork (YC & Google AI Backed) I Forbes Human Resources Council I Ex-Deliveroo (LSE:ROO) and Remitly (NASDAQ: RELY) Leadership I Forbes 30U30"
"Manish","C.","https://www.linkedin.com/in/manishchauhan01?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAANf4OQBv3MO9kYXIDOtNePq0HxaK2OVwGM","SureBright(YC S24)"
"Marie","van der Klink","https://www.linkedin.com/in/marie-van-der-klink?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAADPDZR0BEFcd04yGoBBv56bWhe1BeiYgNGk","et al. (YC S24)"
"Julia","Turc","https://www.linkedin.com/in/iulia-raluca-turc?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAp_snUBhyKz2f6KIWdhtv1V-tUzBBkC_Lg","Storia (YC S24)"
"Robert","Chandler","https://www.linkedin.com/in/robertjhchandler?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABW0C8IBE2bCijXhloIWSkhHmRB006q0REo","wordware"
"Deshraj","Yadav","https://www.linkedin.com/in/deshrajdry?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA_ge6MBz_PVUCMJNE7gJzKeqd-vTX9C4_Y","Ex - Tesla AI, Snap"
"Zai","Shi","https://www.linkedin.com/in/zaishi?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAADd5ep0B0HT5zfPODZPNNP9lJgwPRoNcWOs","Stack (YC S24)"
"Blossom","Shrivastava","https://www.linkedin.com/in/blossom-s?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACFh950B6FvvoSgWHBkaA7Na7mw7yvBEJvw","(YC S24)"
"Nina","Hu","https://www.linkedin.com/in/ninahuuu?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABBGReYB_LRsextQ3kzT7HwiiDNNXm8G_AA","DreamRP (YC S24)"
"Ritwik","Dhar","https://www.linkedin.com/in/ritwik-dhar?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACUW5jUB_ogzg1yFK8DfRkMcuKsyrs3JauM","SureBright (YC S24)"
"Shubham","Choudhary","https://www.linkedin.com/in/shubhamtech?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAvLzr0BgBeFl0SMSpRCR6dOIVliv0PaMYY","Firstwork (YC S24)"
"Rabii","Malik","https://www.linkedin.com/in/rabii-malik?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAB6IuBIBf--xXR0lSnUGlRQEx6D6ieqyruI","Remo (YC S24)"
"Brivael","Le Pogam","https://www.linkedin.com/in/brivael-le-pogam-bbbb7185?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABIl2H8Bh_tZ6yPe_MbS_0AJSHnxCyYphaM","Argil (YC S24)"
"Christian","Kohrs","https://www.linkedin.com/in/christian-kohrs-a760b2117?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAB0GPnoBvEKsISU8KCcqalA1nzOWLo3Z-Ac","omnidock (YC S24)"
"Varghese","Antony","https://www.linkedin.com/in/varghese-antony-690302162?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACbYFUwBpDuxl4hGYBZFL1SpPJIiDnVbq-Y","Project Management"
"Leon","Hergert","https://www.linkedin.com/in/leonhergert?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACQU95sBouWrLIqUh0QAEq3CerpZL-IooYQ","Spherecast (YC S24)"
"Peter","Marler","https://www.linkedin.com/in/marler?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAEdkfQBpEyXQ512qoJEh9zj3m8V9txf31o","Faster/cheaper VOE/I with AI"
"Carl","C.","https://www.linkedin.com/in/carlcortright?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABCVNY4BvwhLO53weTo5kLPONVjGBY-BQDU","Built to Build"
